timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2025/03/18 02:39:04.212, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:39:05.212, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:05.213, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:05.214, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:05.215, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:05.215, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:05.216, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 1 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:05.217, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:05.217, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:06.218, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:06.219, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:06.220, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:06.220, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:06.221, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:06.221, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:06.222, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:06.222, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:07.223, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:07.224, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:07.224, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:07.225, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:07.225, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:07.226, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:07.227, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:07.227, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:08.228, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:08.229, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:08.231, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:08.231, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:08.233, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:08.233, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:08.234, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:08.234, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 1 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:09.237, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:09.237, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:09.238, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:09.239, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:09.239, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:09.240, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:09.241, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:09.241, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:10.243, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:10.244, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:10.244, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:10.245, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:10.245, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:10.246, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:10.247, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:10.247, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:11.248, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:11.249, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:11.250, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:11.250, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:11.251, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:11.252, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:11.253, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:11.254, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:12.254, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:12.255, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:12.256, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:12.257, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:12.258, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:12.259, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:12.259, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:12.260, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:13.261, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:13.262, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:13.262, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:13.263, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:13.264, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:13.264, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:13.265, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:13.265, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:14.266, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:14.267, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:14.267, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:14.268, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:14.269, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:14.269, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:14.270, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:14.270, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:15.271, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:15.272, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:15.272, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:15.273, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:15.273, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:15.274, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:15.274, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:15.275, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:16.276, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:16.276, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:16.277, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:16.284, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:16.285, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:16.285, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:16.286, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:16.287, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:17.287, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:17.288, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:17.289, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:17.290, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:17.290, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:17.291, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:17.292, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:17.292, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:18.293, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 43, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 02:39:18.327, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:18.328, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:18.329, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:18.330, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 48651 MiB, 25 MiB
2025/03/18 02:39:18.331, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 36, 0 %, 0 %, 49140 MiB, 48144 MiB, 532 MiB
2025/03/18 02:39:18.332, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 39, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:18.334, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:39:19.335, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 44, 2 %, 0 %, 49140 MiB, 36909 MiB, 11767 MiB
2025/03/18 02:39:19.336, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 40, 13 %, 10 %, 49140 MiB, 37172 MiB, 11504 MiB
2025/03/18 02:39:19.337, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 41, 13 %, 10 %, 49140 MiB, 37172 MiB, 11504 MiB
2025/03/18 02:39:19.337, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 37, 1 %, 0 %, 49140 MiB, 37172 MiB, 11504 MiB
2025/03/18 02:39:19.338, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 39, 1 %, 0 %, 49140 MiB, 37172 MiB, 11504 MiB
2025/03/18 02:39:19.338, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 37, 0 %, 0 %, 49140 MiB, 37172 MiB, 11504 MiB
